LSOA_code,outcome_type,crime_type,date_year,date_month
473,0,8,2021,1
891,0,8,2021,1
1017,0,8,2021,1
989,0,8,2021,1
1003,0,8,2021,1
922,0,8,2021,1
587,1,9,2021,1
969,0,8,2021,1
1048,0,8,2021,1
673,0,8,2021,1
877,0,8,2021,1
1085,1,8,2021,1
917,0,1,2021,1
877,0,8,2021,1
917,0,3,2021,1
642,0,8,2021,1
747,0,8,2021,1
574,0,8,2021,1
787,0,8,2021,1
1038,0,8,2021,1
542,1,9,2021,1
988,1,8,2021,1
689,0,5,2021,1
632,0,8,2021,1
734,0,1,2021,1
474,0,8,2021,1
826,0,8,2021,1
702,0,5,2021,1
933,0,8,2021,1
891,0,8,2021,1
933,0,8,2021,1
933,0,8,2021,1
476,0,8,2021,1
476,0,8,2021,1
1146,0,8,2021,1
823,1,0,2021,1
441,0,8,2021,1
441,0,8,2021,1
441,1,8,2021,1
1082,0,8,2021,1
1055,0,8,2021,1
546,0,8,2021,1
641,0,2,2021,1
913,0,8,2021,1
1071,0,8,2021,1
1161,0,5,2021,1
882,1,0,2021,1
433,0,8,2021,1
535,0,9,2021,1
877,0,8,2021,1
1074,0,8,2021,1
934,0,6,2021,1
710,0,8,2021,1
494,0,8,2021,1
689,0,5,2021,1
981,0,5,2021,1
938,0,8,2021,1
443,0,9,2021,1
860,0,8,2021,1
537,0,8,2021,1
851,0,5,2021,1
735,0,1,2021,1
731,0,6,2021,1
754,0,9,2021,1
827,0,9,2021,1
753,0,8,2021,1
750,0,8,2021,1
1165,0,8,2021,1
624,0,8,2021,1
1041,0,5,2021,1
811,0,8,2021,1
854,0,8,2021,1
532,0,9,2021,1
1061,0,8,2021,1
674,0,8,2021,1
669,0,1,2021,1
778,0,8,2021,1
852,0,8,2021,1
519,0,8,2021,1
489,0,7,2021,1
673,1,8,2021,1
874,0,2,2021,1
535,0,9,2021,1
857,0,8,2021,1
891,0,9,2021,1
951,0,8,2021,1
993,1,9,2021,1
1006,0,8,2021,1
627,0,8,2021,1
1070,0,8,2021,1
864,0,8,2021,1
612,0,8,2021,1
612,0,8,2021,1
778,0,8,2021,1
870,0,7,2021,1
995,0,8,2021,1
604,0,8,2021,1
1146,0,1,2021,1
604,0,8,2021,1
877,0,8,2021,1
753,0,8,2021,1
674,0,8,2021,1
922,0,8,2021,1
1021,0,2,2021,1
922,0,8,2021,1
671,0,2,2021,1
922,0,8,2021,1
808,0,5,2021,1
811,0,8,2021,1
827,0,8,2021,1
1055,0,8,2021,1
196,0,8,2021,1
952,0,8,2021,1
1088,0,5,2021,1
680,0,9,2021,1
566,0,2,2021,1
648,0,8,2021,1
521,0,8,2021,1
635,0,8,2021,1
890,0,8,2021,1
778,0,9,2021,1
851,0,8,2021,1
872,0,8,2021,1
851,0,8,2021,1
891,0,5,2021,1
961,0,8,2021,1
762,0,8,2021,1
617,0,8,2021,1
1095,0,7,2021,1
445,1,3,2021,1
990,0,7,2021,1
987,1,8,2021,1
535,0,1,2021,1
994,0,8,2021,1
891,0,8,2021,1
472,0,8,2021,1
861,0,8,2021,1
994,0,8,2021,1
758,0,8,2021,1
702,0,5,2021,1
1055,0,8,2021,1
491,0,5,2021,1
760,1,5,2021,1
994,0,8,2021,1
799,0,8,2021,1
869,0,8,2021,1
551,0,8,2021,1
1051,0,8,2021,1
1009,0,8,2021,1
993,0,5,2021,1
920,0,8,2021,1
719,0,8,2021,1
1010,0,8,2021,1
1146,0,5,2021,1
488,0,8,2021,1
995,0,8,2021,1
975,0,3,2021,1
772,0,8,2021,1
1051,0,8,2021,1
965,0,8,2021,1
681,0,7,2021,1
705,0,5,2021,1
806,0,8,2021,1
712,0,2,2021,1
1019,0,8,2021,1
955,0,8,2021,1
712,0,7,2021,1
436,0,8,2021,1
1069,0,2,2021,1
664,0,8,2021,1
835,1,9,2021,1
514,0,8,2021,1
437,0,8,2021,1
705,0,8,2021,1
904,0,5,2021,1
601,0,8,2021,1
880,0,3,2021,1
817,0,8,2021,1
904,0,8,2021,1
994,0,2,2021,1
494,0,8,2021,1
1036,0,8,2021,1
822,0,8,2021,1
825,0,3,2021,1
690,0,8,2021,1
992,0,5,2021,1
1038,0,8,2021,1
514,0,8,2021,1
756,0,5,2021,1
1088,0,8,2021,1
702,0,8,2021,1
822,0,8,2021,1
540,1,4,2021,1
771,0,8,2021,1
587,0,6,2021,1
535,0,2,2021,1
1055,0,8,2021,1
672,0,1,2021,1
750,0,1,2021,1
478,0,8,2021,1
620,0,8,2021,1
756,0,1,2021,1
1016,0,6,2021,1
882,0,8,2021,1
906,0,8,2021,1
1003,0,1,2021,1
995,0,6,2021,1
1003,0,8,2021,1
994,0,9,2021,1
857,0,2,2021,1
1089,0,9,2021,1
669,0,2,2021,1
440,0,3,2021,1
933,0,8,2021,1
877,0,1,2021,1
1009,0,8,2021,1
1055,0,5,2021,1
853,0,8,2021,1
853,0,8,2021,1
727,0,3,2021,1
868,0,8,2021,1
1055,0,5,2021,1
1084,0,8,2021,1
891,0,8,2021,1
919,0,2,2021,1
739,0,5,2021,1
752,0,8,2021,1
1048,0,8,2021,1
1161,0,9,2021,1
840,0,8,2021,1
484,0,9,2021,1
551,0,5,2021,1
521,0,8,2021,1
1162,0,8,2021,1
461,0,8,2021,1
617,0,6,2021,1
778,0,8,2021,1
866,0,8,2021,1
491,0,8,2021,1
483,0,5,2021,1
739,0,8,2021,1
1100,0,8,2021,1
878,0,8,2021,1
1069,0,8,2021,1
481,0,8,2021,1
1051,0,8,2021,1
448,0,8,2021,1
853,0,8,2021,1
519,0,8,2021,1
751,0,8,2021,1
448,0,8,2021,1
495,0,8,2021,1
572,1,9,2021,1
664,0,8,2021,1
778,0,8,2021,1
468,0,5,2021,1
1070,0,5,2021,1
532,0,8,2021,1
775,1,8,2021,1
622,0,8,2021,1
859,0,2,2021,1
995,0,8,2021,1
859,0,8,2021,1
1007,0,8,2021,1
1050,0,7,2021,1
876,0,8,2021,1
895,0,5,2021,1
876,0,5,2021,1
895,0,8,2021,1
1085,0,8,2021,1
635,0,8,2021,1
902,0,5,2021,1
942,0,8,2021,1
962,0,1,2021,1
611,1,9,2021,1
778,0,9,2021,1
535,0,5,2021,1
680,1,8,2021,1
810,0,8,2021,1
928,0,2,2021,1
965,0,8,2021,1
886,0,8,2021,1
852,0,8,2021,1
475,0,2,2021,1
572,0,8,2021,1
991,1,8,2021,1
1161,0,5,2021,1
1100,1,8,2021,1
860,0,9,2021,1
909,0,8,2021,1
690,1,8,2021,1
503,0,0,2021,1
1054,0,8,2021,1
1051,0,8,2021,1
1089,0,8,2021,1
906,0,8,2021,1
1161,0,8,2021,1
497,0,8,2021,1
668,1,0,2021,1
1015,0,5,2021,1
915,0,8,2021,1
977,0,5,2021,1
1007,0,8,2021,1
527,0,8,2021,1
527,0,3,2021,1
870,0,9,2021,1
633,0,9,2021,1
494,0,8,2021,1
625,0,8,2021,1
1149,0,3,2021,1
810,0,8,2021,1
664,0,8,2021,1
669,0,5,2021,1
1008,0,5,2021,1
950,0,8,2021,1
994,0,8,2021,1
431,0,9,2021,1
708,0,8,2021,1
535,0,2,2021,1
530,0,9,2021,1
530,0,9,2021,1
815,0,8,2021,1
558,0,9,2021,1
438,1,8,2021,1
786,0,7,2021,1
509,0,1,2021,1
509,0,3,2021,1
722,0,8,2021,1
871,0,8,2021,1
814,0,8,2021,1
532,0,8,2021,1
488,0,8,2021,1
896,0,9,2021,1
548,0,8,2021,1
938,0,9,2021,1
601,0,8,2021,1
891,0,8,2021,1
1057,0,8,2021,1
891,0,5,2021,1
1069,0,8,2021,1
670,0,8,2021,1
890,0,8,2021,1
427,0,8,2021,1
891,0,8,2021,1
519,1,4,2021,1
829,0,8,2021,1
432,0,8,2021,1
750,0,2,2021,1
698,1,1,2021,1
512,0,8,2021,1
736,0,8,2021,1
488,0,8,2021,1
1069,0,8,2021,1
515,0,8,2021,1
934,0,9,2021,1
650,0,8,2021,1
512,1,8,2021,1
817,0,8,2021,1
895,0,8,2021,1
1072,0,8,2021,1
750,1,9,2021,1
910,0,1,2021,1
1071,0,8,2021,1
1071,0,8,2021,1
1071,0,8,2021,1
826,0,8,2021,1
494,0,8,2021,1
542,0,3,2021,1
740,0,5,2021,1
655,0,8,2021,1
841,0,1,2021,1
871,0,8,2021,1
808,0,9,2021,1
938,0,2,2021,1
880,0,2,2021,1
910,0,8,2021,1
868,0,8,2021,1
470,0,5,2021,1
951,0,8,2021,1
992,0,8,2021,1
810,0,8,2021,1
1066,0,8,2021,1
572,1,8,2021,1
870,0,9,2021,1
927,0,8,2021,1
1161,1,2,2021,1
825,0,8,2021,1
464,0,3,2021,1
920,0,5,2021,1
891,0,5,2021,1
1010,0,8,2021,1
919,0,8,2021,1
665,1,9,2021,1
975,0,9,2021,1
979,0,8,2021,1
472,0,2,2021,1
512,0,8,2021,1
946,0,1,2021,1
484,0,0,2021,1
445,0,8,2021,1
808,0,8,2021,1
528,0,1,2021,1
1161,0,9,2021,1
808,0,8,2021,1
921,0,8,2021,1
1146,0,9,2021,1
448,0,8,2021,1
750,1,9,2021,1
853,0,8,2021,1
655,0,8,2021,1
1008,0,8,2021,1
476,0,8,2021,1
632,0,8,2021,1
1084,0,8,2021,1
665,0,8,2021,1
587,0,8,2021,1
655,0,8,2021,1
1014,0,2,2021,1
935,0,8,2021,1
894,0,8,2021,1
787,0,8,2021,1
808,0,8,2021,1
938,0,5,2021,1
1074,0,8,2021,1
468,0,8,2021,1
885,0,8,2021,1
891,1,5,2021,1
1092,0,8,2021,1
494,0,8,2021,1
927,0,3,2021,1
590,0,0,2021,1
437,0,2,2021,1
938,0,8,2021,1
987,1,2,2021,1
810,0,8,2021,1
531,0,2,2021,1
441,0,8,2021,1
884,0,8,2021,1
441,0,8,2021,1
695,0,8,2021,1
966,0,8,2021,1
834,0,2,2021,1
564,0,8,2021,1
1053,0,8,2021,1
990,0,8,2021,1
1146,1,1,2021,1
1146,1,1,2021,1
891,0,9,2021,1
869,0,1,2021,1
1010,0,6,2021,1
1032,0,8,2021,1
1146,1,1,2021,1
962,0,2,2021,1
671,0,8,2021,1
908,0,8,2021,1
519,0,2,2021,1
902,0,8,2021,1
803,0,8,2021,1
876,0,5,2021,1
688,0,2,2021,1
1066,0,8,2021,1
1050,0,5,2021,1
728,0,8,2021,1
1096,0,8,2021,1
846,0,9,2021,1
431,0,8,2021,1
665,1,9,2021,1
894,0,8,2021,1
1068,0,9,2021,1
995,0,2,2021,1
786,0,9,2021,1
504,0,8,2021,1
431,0,1,2021,1
1037,0,8,2021,1
574,0,8,2021,1
430,1,2,2021,1
1019,0,2,2021,1
540,0,8,2021,1
1056,0,8,2021,1
538,0,7,2021,1
853,0,8,2021,1
861,0,8,2021,1
1071,0,8,2021,1
1071,0,8,2021,1
734,0,8,2021,1
853,0,8,2021,1
994,0,9,2021,1
891,0,5,2021,1
475,0,9,2021,1
870,0,9,2021,1
525,0,8,2021,1
933,0,8,2021,1
933,0,9,2021,1
640,0,5,2021,1
554,0,8,2021,1
1077,1,9,2021,1
442,0,2,2021,1
644,0,8,2021,1
921,0,9,2021,1
1013,0,8,2021,1
545,0,2,2021,1
1019,0,8,2021,1
535,0,2,2021,1
539,0,2,2021,1
919,0,9,2021,1
989,0,8,2021,1
636,0,8,2021,1
1074,0,8,2021,1
989,0,8,2021,1
1035,0,8,2021,1
977,0,8,2021,1
994,1,9,2021,1
827,0,8,2021,1
994,0,0,2021,1
802,0,2,2021,1
431,0,5,2021,1
433,0,5,2021,1
768,0,8,2021,1
531,0,8,2021,1
475,0,8,2021,1
655,0,8,2021,1
865,1,2,2021,1
1165,0,1,2021,1
865,1,7,2021,1
458,0,8,2021,1
981,0,8,2021,1
938,0,8,2021,1
521,1,9,2021,1
573,0,8,2021,1
997,0,5,2021,1
696,0,8,2021,1
919,0,8,2021,1
719,1,2,2021,1
439,0,5,2021,1
992,0,9,2021,1
1072,0,8,2021,1
492,0,8,2021,1
884,0,5,2021,1
855,0,2,2021,1
919,0,8,2021,1
933,0,8,2021,1
933,0,8,2021,1
626,0,8,2021,1
938,0,1,2021,1
524,0,8,2021,1
475,0,8,2021,1
667,0,8,2021,1
1010,0,8,2021,1
1010,0,8,2021,1
708,0,2,2021,1
967,1,7,2021,1
740,0,9,2021,1
1088,1,9,2021,1
1073,0,8,2021,1
1082,1,2,2021,1
1023,0,8,2021,1
797,0,2,2021,1
1082,0,8,2021,1
1082,0,8,2021,1
641,0,8,2021,1
714,0,4,2021,1
978,0,2,2021,1
978,0,2,2021,1
774,0,8,2021,1
1082,1,8,2021,1
484,0,8,2021,1
495,0,8,2021,1
857,0,2,2021,1
774,0,5,2021,1
1082,1,8,2021,1
487,0,8,2021,1
537,0,8,2021,1
978,0,8,2021,1
538,0,1,2021,1
813,0,7,2021,1
603,0,8,2021,1
477,0,8,2021,1
965,0,8,2021,1
675,1,8,2021,1
530,0,9,2021,1
1008,0,5,2021,1
992,0,8,2021,1
675,1,5,2021,1
548,0,9,2021,1
821,0,8,2021,1
611,0,8,2021,1
491,0,5,2021,1
539,0,2,2021,1
800,0,8,2021,1
961,0,3,2021,1
581,0,2,2021,1
945,0,8,2021,1
917,0,1,2021,1
586,0,9,2021,1
1053,1,8,2021,1
894,0,5,2021,1
790,0,9,2021,1
535,0,4,2021,1
620,0,8,2021,1
746,0,3,2021,1
678,1,4,2021,1
909,0,1,2021,1
530,0,8,2021,1
616,1,9,2021,1
869,0,8,2021,1
877,1,7,2021,1
988,0,5,2021,1
163,0,8,2021,1
741,0,8,2021,1
965,0,1,2021,1
478,0,8,2021,1
735,0,8,2021,1
689,0,5,2021,1
875,0,9,2021,1
465,0,2,2021,1
979,0,8,2021,1
933,0,8,2021,1
524,0,5,2021,1
442,0,3,2021,1
640,0,8,2021,1
480,0,8,2021,1
699,0,8,2021,1
993,0,5,2021,1
993,0,8,2021,1
891,1,1,2021,1
810,0,8,2021,1
679,0,8,2021,1
888,0,8,2021,1
526,0,8,2021,1
839,0,8,2021,1
506,0,8,2021,1
524,0,9,2021,1
838,0,8,2021,1
727,0,9,2021,1
464,0,9,2021,1
735,0,5,2021,1
895,1,9,2021,1
856,0,2,2021,1
530,0,5,2021,1
856,1,2,2021,1
475,1,9,2021,1
601,0,8,2021,1
562,0,8,2021,1
977,0,8,2021,1
1038,0,9,2021,1
880,0,2,2021,1
665,0,9,2021,1
808,1,4,2021,1
872,0,8,2021,1
933,0,8,2021,1
875,0,9,2021,1
1019,0,8,2021,1
1019,0,6,2021,1
80,0,5,2021,1
909,0,5,2021,1
988,0,8,2021,1
464,0,8,2021,1
994,0,9,2021,1
761,0,9,2021,1
522,0,7,2021,1
994,1,8,2021,1
710,0,8,2021,1
622,0,2,2021,1
995,1,8,2021,1
683,0,9,2021,1
1064,0,8,2021,1
880,0,8,2021,1
884,0,8,2021,1
916,0,8,2021,1
767,0,9,2021,1
664,0,8,2021,1
664,0,8,2021,1
664,0,1,2021,1
727,0,8,2021,1
727,0,1,2021,1
727,0,1,2021,1
698,0,8,2021,1
998,0,1,2021,1
952,1,9,2021,1
826,0,8,2021,1
699,0,2,2021,1
476,0,8,2021,1
1070,0,7,2021,1
476,0,8,2021,1
924,0,8,2021,1
438,0,8,2021,1
727,0,8,2021,1
1086,0,8,2021,1
436,0,8,2021,1
556,1,8,2021,1
864,0,8,2021,1
1019,0,8,2021,1
534,0,8,2021,1
499,0,9,2021,1
466,0,8,2021,1
439,0,9,2021,1
1047,0,5,2021,1
994,0,8,2021,1
535,0,8,2021,1
947,0,5,2021,1
476,0,8,2021,1
535,0,5,2021,1
484,0,9,2021,1
1076,0,5,2021,1
969,1,8,2021,1
1021,0,9,2021,1
1021,0,9,2021,1
1021,0,9,2021,1
860,0,8,2021,1
994,0,8,2021,1
484,0,8,2021,1
525,0,0,2021,1
833,0,9,2021,1
906,0,2,2021,1
571,0,5,2021,1
902,0,8,2021,1
479,0,8,2021,1
756,0,8,2021,1
591,0,9,2021,1
966,0,8,2021,1
1057,0,8,2021,1
991,0,1,2021,1
805,0,8,2021,1
638,0,0,2021,1
812,0,8,2021,1
427,0,5,2021,1
443,0,5,2021,1
468,1,8,2021,1
1163,0,8,2021,1
689,0,8,2021,1
440,0,8,2021,1
1161,1,2,2021,1
573,0,8,2021,1
661,1,8,2021,1
866,0,6,2021,1
922,1,5,2021,1
1030,0,8,2021,1
915,0,8,2021,1
777,0,8,2021,1
971,0,3,2021,1
1150,0,8,2021,1
1009,0,8,2021,1
993,1,9,2021,1
993,1,9,2021,1
993,1,9,2021,1
626,0,5,2021,1
535,0,8,2021,1
891,0,8,2021,1
817,0,3,2021,1
605,0,9,2021,1
859,0,8,2021,1
616,0,8,2021,1
991,0,1,2021,1
1100,0,9,2021,1
897,1,5,2021,1
473,0,8,2021,1
956,0,2,2021,1
857,0,8,2021,1
1050,0,9,2021,1
961,0,8,2021,1
874,0,5,2021,1
803,0,8,2021,1
644,0,8,2021,1
535,0,9,2021,1
644,0,8,2021,1
1057,0,9,2021,1
869,1,0,2021,1
646,0,7,2021,1
1017,0,5,2021,1
928,0,2,2021,1
911,1,8,2021,1
899,0,8,2021,1
850,0,8,2021,1
886,0,8,2021,1
1161,0,8,2021,1
435,1,2,2021,1
471,0,9,2021,1
1019,0,8,2021,1
535,0,9,2021,1
801,0,7,2021,1
998,0,8,2021,1
1054,0,8,2021,1
925,0,8,2021,1
884,0,8,2021,1
753,0,8,2021,1
571,0,7,2021,1
838,0,8,2021,1
882,0,8,2021,1
495,0,8,2021,1
897,0,8,2021,1
603,0,8,2021,1
745,0,8,2021,1
1075,0,9,2021,1
892,0,2,2021,1
766,0,7,2021,1
756,0,8,2021,1
1020,0,5,2021,1
1161,0,2,2021,1
872,1,2,2021,1
753,0,2,2021,1
603,1,3,2021,1
839,0,8,2021,1
602,1,3,2021,1
628,0,8,2021,1
862,0,8,2021,1
589,0,8,2021,1
589,0,8,2021,1
1145,0,9,2021,1
663,0,9,2021,1
444,0,8,2021,1
717,0,8,2021,1
717,0,1,2021,1
548,0,9,2021,1
927,0,8,2021,1
898,0,4,2021,1
810,0,5,2021,1
801,0,8,2021,1
701,0,0,2021,1
1085,0,8,2021,1
909,0,8,2021,1
1048,0,8,2021,1
434,0,5,2021,1
476,0,8,2021,1
702,0,5,2021,1
1152,0,8,2021,1
705,0,8,2021,1
649,0,8,2021,1
671,0,8,2021,1
292,0,8,2021,1
787,0,5,2021,1
750,0,8,2021,1
884,0,8,2021,1
853,0,1,2021,1
1021,0,8,2021,1
853,0,8,2021,1
851,0,8,2021,1
586,0,9,2021,1
1152,0,8,2021,1
601,0,2,2021,1
747,0,8,2021,1
813,1,5,2021,1
1075,0,1,2021,1
747,0,5,2021,1
1062,0,8,2021,1
540,0,5,2021,1
804,0,1,2021,1
665,1,8,2021,1
1083,0,8,2021,1
474,0,6,2021,1
853,0,8,2021,1
909,0,9,2021,1
440,0,8,2021,1
808,0,8,2021,1
600,0,8,2021,1
1034,0,8,2021,1
606,0,1,2021,1
464,1,2,2021,1
807,0,8,2021,1
994,0,8,2021,1
1004,0,1,2021,1
1073,0,5,2021,1
1014,0,2,2021,1
826,0,1,2021,1
665,0,8,2021,1
815,0,8,2021,1
974,0,8,2021,1
437,0,8,2021,1
771,0,7,2021,1
753,0,8,2021,1
808,0,8,2021,1
994,0,8,2021,1
252,1,3,2021,1
891,1,8,2021,1
951,0,0,2021,1
951,0,0,2021,1
831,0,8,2021,1
664,0,8,2021,1
750,0,5,2021,1
1070,0,8,2021,1
1035,0,8,2021,1
1049,0,8,2021,1
550,0,8,2021,1
860,0,1,2021,1
810,0,5,2021,1
998,0,8,2021,1
965,0,8,2021,1
810,0,6,2021,1
736,0,8,2021,1
1002,0,8,2021,1
628,0,8,2021,1
633,0,2,2021,1
891,0,9,2021,1
1054,0,8,2021,1
603,1,1,2021,1
993,0,5,2021,1
700,0,5,2021,1
615,0,8,2021,1
1161,1,8,2021,1
983,0,5,2021,1
443,0,8,2021,1
983,0,8,2021,1
922,0,8,2021,1
1100,0,3,2021,1
690,0,8,2021,1
965,0,5,2021,1
693,0,0,2021,1
965,0,5,2021,1
1067,0,8,2021,1
618,0,3,2021,1
1088,1,8,2021,1
919,0,5,2021,1
812,0,8,2021,1
983,0,8,2021,1
971,0,1,2021,1
441,0,8,2021,1
1012,1,8,2021,1
1067,0,8,2021,1
535,0,8,2021,1
667,0,8,2021,1
993,0,8,2021,1
1069,0,8,2021,1
903,0,8,2021,1
523,0,8,2021,1
725,0,8,2021,1
862,1,2,2021,1
769,0,8,2021,1
649,0,5,2021,1
965,0,5,2021,1
1069,0,8,2021,1
696,0,5,2021,1
1100,0,8,2021,1
1064,0,8,2021,1
615,0,8,2021,1
695,0,8,2021,1
750,1,4,2021,1
826,0,8,2021,1
818,0,5,2021,1
750,1,6,2021,1
750,1,8,2021,1
535,1,2,2021,1
615,0,5,2021,1
1043,0,5,2021,1
475,0,2,2021,1
994,0,8,2021,1
859,0,5,2021,1
1002,0,8,2021,1
917,0,1,2021,1
767,0,3,2021,1
891,0,9,2021,1
566,0,8,2021,1
739,0,2,2021,1
1056,0,8,2021,1
919,0,2,2021,1
826,0,8,2021,1
620,1,8,2021,1
911,1,3,2021,1
450,1,1,2021,1
1035,1,5,2021,1
1035,1,5,2021,1
965,0,1,2021,1
450,1,8,2021,1
870,0,8,2021,1
710,0,8,2021,1
1051,1,8,2021,1
738,0,5,2021,1
1093,0,8,2021,1
965,0,1,2021,1
438,1,8,2021,1
1041,0,6,2021,1
665,1,1,2021,1
665,1,8,2021,1
921,0,0,2021,1
431,0,2,2021,1
1048,1,8,2021,1
1163,0,9,2021,1
712,0,9,2021,1
808,0,8,2021,1
1054,0,0,2021,1
835,1,9,2021,1
835,1,5,2021,1
506,0,8,2021,1
1048,0,8,2021,1
1048,1,8,2021,1
934,0,8,2021,1
848,0,8,2021,1
1097,0,8,2021,1
708,0,5,2021,1
498,0,8,2021,1
535,0,9,2021,1
967,0,5,2021,1
484,0,8,2021,1
967,0,5,2021,1
799,0,8,2021,1
758,0,1,2021,1
870,0,8,2021,1
941,0,8,2021,1
1047,0,9,2021,1
1074,0,8,2021,1
1074,0,8,2021,1
1036,0,8,2021,1
432,0,8,2021,1
933,0,8,2021,1
933,0,8,2021,1
485,0,8,2021,1
995,1,8,2021,1
995,0,6,2021,1
942,1,9,2021,1
891,0,8,2021,1
434,0,5,2021,1
535,1,9,2021,1
933,0,8,2021,1
969,0,8,2021,1
1053,1,0,2021,1
966,0,9,2021,1
472,1,3,2021,1
1051,0,5,2021,1
699,0,5,2021,1
995,0,5,2021,1
917,0,1,2021,1
1082,0,8,2021,1
736,0,8,2021,1
527,1,8,2021,1
1091,0,8,2021,1
1091,0,8,2021,1
436,0,0,2021,1
842,0,8,2021,1
581,0,8,2021,1
685,0,8,2021,1
888,0,8,2021,1
867,0,2,2021,1
811,0,8,2021,1
484,0,8,2021,1
484,0,8,2021,1
1041,0,5,2021,1
575,1,8,2021,1
998,0,8,2021,1
1024,0,8,2021,1
891,0,9,2021,1
891,0,9,2021,1
956,0,9,2021,1
673,0,8,2021,1
1054,1,0,2021,1
871,0,5,2021,1
919,0,5,2021,1
244,0,9,2021,1
441,0,8,2021,1
916,0,9,2021,1
653,0,8,2021,1
534,0,8,2021,1
571,0,8,2021,1
998,0,8,2021,1
441,0,8,2021,1
998,0,8,2021,1
891,0,8,2021,1
860,0,9,2021,1
576,0,8,2021,1
1085,0,9,2021,1
756,0,8,2021,1
510,0,8,2021,1
647,0,5,2021,1
605,0,9,2021,1
860,0,9,2021,1
1101,0,8,2021,1
770,0,8,2021,1
535,0,9,2021,1
977,0,5,2021,1
992,0,8,2021,1
897,0,8,2021,1
1012,0,8,2021,1
674,0,8,2021,1
515,0,5,2021,1
1001,0,5,2021,1
697,0,8,2021,1
529,0,8,2021,1
775,1,1,2021,1
922,0,8,2021,1
969,0,8,2021,1
783,0,8,2021,1
780,0,8,2021,1
962,0,8,2021,1
1065,1,8,2021,1
1059,0,8,2021,1
1092,0,5,2021,1
535,0,8,2021,1
440,0,8,2021,1
835,0,9,2021,1
727,0,5,2021,1
1010,0,8,2021,1
905,0,9,2021,1
1010,0,8,2021,1
645,0,2,2021,1
1042,0,8,2021,1
645,0,2,2021,1
645,0,2,2021,1
853,0,8,2021,1
690,0,7,2021,1
966,0,9,2021,1
1029,1,9,2021,1
1067,0,5,2021,1
934,0,8,2021,1
1067,0,8,2021,1
1097,0,1,2021,1
665,0,8,2021,1
1038,0,8,2021,1
435,0,8,2021,1
649,0,8,2021,1
560,0,8,2021,1
541,0,8,2021,1
988,1,9,2021,1
995,0,6,2021,1
821,0,8,2021,1
682,0,5,2021,1
1038,0,8,2021,1
633,0,8,2021,1
934,0,5,2021,1
466,0,8,2021,1
1014,0,5,2021,1
876,0,9,2021,1
961,0,1,2021,1
984,0,8,2021,1
612,0,9,2021,1
1048,0,1,2021,1
458,0,5,2021,1
994,0,9,2021,1
185,0,8,2021,1
568,0,9,2021,1
465,0,8,2021,1
993,0,8,2021,1
1146,0,8,2021,1
483,0,9,2021,1
1051,0,8,2021,1
999,1,7,2021,1
817,0,3,2021,1
918,0,8,2021,1
614,0,5,2021,1
615,0,5,2021,1
988,0,8,2021,1
536,0,8,2021,1
995,0,8,2021,1
803,0,8,2021,1
803,0,8,2021,1
845,0,8,2021,1
495,0,8,2021,1
1012,0,8,2021,1
859,0,8,2021,1
702,1,8,2021,1
1059,0,8,2021,1
508,0,8,2021,1
470,0,2,2021,1
1095,0,8,2021,1
845,0,9,2021,1
1005,0,8,2021,1
536,0,2,2021,1
1035,0,8,2021,1
891,1,8,2021,1
860,0,8,2021,1
443,0,8,2021,1
860,0,9,2021,1
933,0,1,2021,1
1019,0,8,2021,1
717,0,5,2021,1
914,0,8,2021,1
767,0,0,2021,1
767,0,0,2021,1
841,0,8,2021,1
767,0,0,2021,1
897,0,1,2021,1
767,0,0,2021,1
767,0,0,2021,1
767,0,0,2021,1
767,0,0,2021,1
767,0,0,2021,1
767,0,0,2021,1
995,1,8,2021,1
1039,0,8,2021,1
458,0,8,2021,1
746,0,5,2021,1
873,0,8,2021,1
771,0,8,2021,1
615,0,8,2021,1
1080,0,9,2021,1
614,0,8,2021,1
892,0,8,2021,1
503,0,9,2021,1
527,1,2,2021,1
860,0,8,2021,1
1035,0,8,2021,1
517,0,0,2021,1
483,0,5,2021,1
848,0,8,2021,1
648,0,8,2021,1
879,0,9,2021,1
1151,0,8,2021,1
879,0,8,2021,1
448,0,3,2021,1
835,0,8,2021,1
869,0,9,2021,1
919,0,8,2021,1
917,1,1,2021,1
778,0,8,2021,1
715,0,5,2021,1
1161,0,9,2021,1
717,0,8,2021,1
1001,0,5,2021,1
941,0,7,2021,1
962,0,8,2021,1
1082,0,9,2021,1
934,0,8,2021,1
804,0,1,2021,1
860,0,5,2021,1
566,1,4,2021,1
1148,0,8,2021,1
483,0,9,2021,1
914,1,2,2021,1
583,0,8,2021,1
555,0,8,2021,1
690,0,8,2021,1
1163,0,2,2021,1
784,1,1,2021,1
853,0,8,2021,1
475,0,5,2021,1
1014,0,8,2021,1
1072,0,8,2021,1
660,0,8,2021,1
716,0,8,2021,1
931,0,5,2021,1
694,0,8,2021,1
1071,0,5,2021,1
536,1,8,2021,1
670,1,8,2021,1
866,0,8,2021,1
941,0,8,2021,1
976,0,8,2021,1
762,0,5,2021,1
461,0,2,2021,1
909,1,8,2021,1
803,0,8,2021,1
486,1,2,2021,1
877,1,8,2021,1
912,1,5,2021,1
778,0,9,2021,1
471,0,8,2021,1
675,0,9,2021,1
891,1,8,2021,1
999,0,8,2021,1
1071,0,8,2021,1
480,1,5,2021,1
933,0,8,2021,1
1152,0,8,2021,1
