LSOA_code,outcome_type,crime_type,date_month,2019,2020,2021,2022
644,0,8,5,0,1,0,0
1054,0,8,5,0,1,0,0
932,0,8,5,0,1,0,0
910,0,8,5,0,1,0,0
441,1,9,5,0,1,0,0
524,0,8,5,0,1,0,0
487,0,8,5,0,1,0,0
476,0,8,5,0,1,0,0
882,0,8,5,0,1,0,0
615,0,9,5,0,1,0,0
891,0,9,5,0,1,0,0
625,0,8,5,0,1,0,0
754,0,8,5,0,1,0,0
92,0,7,5,0,1,0,0
754,1,8,5,0,1,0,0
754,1,5,5,0,1,0,0
769,0,8,5,0,1,0,0
926,1,1,5,0,1,0,0
964,0,2,5,0,1,0,0
719,1,9,5,0,1,0,0
626,0,8,5,0,1,0,0
641,0,8,5,0,1,0,0
564,0,8,5,0,1,0,0
727,0,8,5,0,1,0,0
582,0,8,5,0,1,0,0
771,0,9,5,0,1,0,0
816,0,8,5,0,1,0,0
535,0,8,5,0,1,0,0
789,0,8,5,0,1,0,0
1033,0,1,5,0,1,0,0
977,0,1,5,0,1,0,0
611,0,8,5,0,1,0,0
545,0,8,5,0,1,0,0
993,0,9,5,0,1,0,0
681,0,9,5,0,1,0,0
1040,0,8,5,0,1,0,0
475,0,8,5,0,1,0,0
965,0,1,5,0,1,0,0
438,0,2,5,0,1,0,0
586,0,8,5,0,1,0,0
1069,0,8,5,0,1,0,0
1074,0,8,5,0,1,0,0
1065,0,8,5,0,1,0,0
797,0,0,5,0,1,0,0
1069,0,8,5,0,1,0,0
919,0,9,5,0,1,0,0
989,0,8,5,0,1,0,0
479,0,3,5,0,1,0,0
734,0,2,5,0,1,0,0
978,1,3,5,0,1,0,0
603,0,8,5,0,1,0,0
993,0,8,5,0,1,0,0
654,1,9,5,0,1,0,0
920,0,7,5,0,1,0,0
480,0,8,5,0,1,0,0
780,0,8,5,0,1,0,0
480,0,8,5,0,1,0,0
926,0,5,5,0,1,0,0
845,0,9,5,0,1,0,0
448,0,1,5,0,1,0,0
441,0,8,5,0,1,0,0
959,1,4,5,0,1,0,0
1152,0,8,5,0,1,0,0
467,1,2,5,0,1,0,0
470,0,7,5,0,1,0,0
969,1,8,5,0,1,0,0
969,1,8,5,0,1,0,0
747,0,6,5,0,1,0,0
1053,0,5,5,0,1,0,0
783,1,9,5,0,1,0,0
736,0,8,5,0,1,0,0
933,0,8,5,0,1,0,0
1161,1,3,5,0,1,0,0
623,0,9,5,0,1,0,0
660,0,9,5,0,1,0,0
978,0,2,5,0,1,0,0
1007,1,1,5,0,1,0,0
476,0,8,5,0,1,0,0
767,0,3,5,0,1,0,0
535,0,7,5,0,1,0,0
1051,1,9,5,0,1,0,0
818,1,5,5,0,1,0,0
853,0,8,5,0,1,0,0
853,0,8,5,0,1,0,0
853,1,1,5,0,1,0,0
449,0,5,5,0,1,0,0
863,0,8,5,0,1,0,0
1085,0,9,5,0,1,0,0
528,0,8,5,0,1,0,0
860,0,5,5,0,1,0,0
894,0,8,5,0,1,0,0
484,1,9,5,0,1,0,0
463,0,7,5,0,1,0,0
471,0,2,5,0,1,0,0
991,0,8,5,0,1,0,0
460,0,8,5,0,1,0,0
1054,0,0,5,0,1,0,0
894,1,8,5,0,1,0,0
625,0,8,5,0,1,0,0
475,0,8,5,0,1,0,0
919,0,9,5,0,1,0,0
548,1,8,5,0,1,0,0
1161,0,8,5,0,1,0,0
1021,0,6,5,0,1,0,0
652,0,3,5,0,1,0,0
547,0,8,5,0,1,0,0
923,0,8,5,0,1,0,0
1051,0,0,5,0,1,0,0
978,0,7,5,0,1,0,0
448,1,8,5,0,1,0,0
908,0,9,5,0,1,0,0
694,1,8,5,0,1,0,0
640,1,8,5,0,1,0,0
827,0,8,5,0,1,0,0
907,0,5,5,0,1,0,0
439,1,9,5,0,1,0,0
475,1,8,5,0,1,0,0
1151,0,8,5,0,1,0,0
993,0,9,5,0,1,0,0
1151,0,8,5,0,1,0,0
762,1,9,5,0,1,0,0
434,0,8,5,0,1,0,0
681,0,8,5,0,1,0,0
934,0,8,5,0,1,0,0
456,0,8,5,0,1,0,0
677,0,1,5,0,1,0,0
677,1,8,5,0,1,0,0
630,0,9,5,0,1,0,0
680,0,5,5,0,1,0,0
669,0,8,5,0,1,0,0
824,0,8,5,0,1,0,0
442,0,1,5,0,1,0,0
1053,0,9,5,0,1,0,0
1000,1,2,5,0,1,0,0
743,0,8,5,0,1,0,0
1161,0,5,5,0,1,0,0
476,1,9,5,0,1,0,0
1053,1,8,5,0,1,0,0
468,0,2,5,0,1,0,0
438,0,0,5,0,1,0,0
661,0,5,5,0,1,0,0
1068,0,2,5,0,1,0,0
809,0,1,5,0,1,0,0
436,1,1,5,0,1,0,0
994,0,8,5,0,1,0,0
679,0,8,5,0,1,0,0
455,1,2,5,0,1,0,0
1100,0,8,5,0,1,0,0
679,0,8,5,0,1,0,0
990,0,1,5,0,1,0,0
922,0,8,5,0,1,0,0
993,0,9,5,0,1,0,0
496,1,8,5,0,1,0,0
965,0,8,5,0,1,0,0
790,0,8,5,0,1,0,0
933,0,8,5,0,1,0,0
1005,0,5,5,0,1,0,0
978,0,8,5,0,1,0,0
700,0,2,5,0,1,0,0
855,0,2,5,0,1,0,0
894,0,8,5,0,1,0,0
835,0,9,5,0,1,0,0
915,0,1,5,0,1,0,0
535,0,5,5,0,1,0,0
682,0,2,5,0,1,0,0
933,0,8,5,0,1,0,0
815,0,8,5,0,1,0,0
681,0,8,5,0,1,0,0
1077,0,8,5,0,1,0,0
535,0,8,5,0,1,0,0
1087,0,1,5,0,1,0,0
924,0,0,5,0,1,0,0
814,1,8,5,0,1,0,0
635,0,5,5,0,1,0,0
995,0,9,5,0,1,0,0
735,0,9,5,0,1,0,0
857,0,8,5,0,1,0,0
733,0,1,5,0,1,0,0
908,0,9,5,0,1,0,0
535,0,8,5,0,1,0,0
1072,0,8,5,0,1,0,0
845,0,8,5,0,1,0,0
1022,0,2,5,0,1,0,0
429,0,8,5,0,1,0,0
998,0,8,5,0,1,0,0
548,0,5,5,0,1,0,0
1051,0,8,5,0,1,0,0
722,0,8,5,0,1,0,0
993,1,8,5,0,1,0,0
681,1,9,5,0,1,0,0
681,0,9,5,0,1,0,0
1146,1,2,5,0,1,0,0
707,0,3,5,0,1,0,0
437,0,8,5,0,1,0,0
1146,1,4,5,0,1,0,0
574,0,8,5,0,1,0,0
955,0,7,5,0,1,0,0
855,0,8,5,0,1,0,0
428,1,0,5,0,1,0,0
428,1,0,5,0,1,0,0
1055,0,8,5,0,1,0,0
428,1,0,5,0,1,0,0
863,0,9,5,0,1,0,0
686,0,8,5,0,1,0,0
933,1,8,5,0,1,0,0
749,0,8,5,0,1,0,0
1152,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
1020,0,8,5,0,1,0,0
860,0,2,5,0,1,0,0
676,1,9,5,0,1,0,0
777,1,8,5,0,1,0,0
774,0,9,5,0,1,0,0
860,0,9,5,0,1,0,0
448,0,8,5,0,1,0,0
1017,0,8,5,0,1,0,0
975,0,2,5,0,1,0,0
1055,0,8,5,0,1,0,0
994,1,1,5,0,1,0,0
871,0,8,5,0,1,0,0
1035,1,8,5,0,1,0,0
621,1,9,5,0,1,0,0
858,0,8,5,0,1,0,0
1051,0,5,5,0,1,0,0
576,0,8,5,0,1,0,0
810,0,2,5,0,1,0,0
924,0,5,5,0,1,0,0
813,0,8,5,0,1,0,0
1051,0,8,5,0,1,0,0
1051,0,8,5,0,1,0,0
810,0,2,5,0,1,0,0
840,0,5,5,0,1,0,0
1021,1,5,5,0,1,0,0
747,0,8,5,0,1,0,0
862,0,8,5,0,1,0,0
999,1,8,5,0,1,0,0
174,0,8,5,0,1,0,0
1161,0,2,5,0,1,0,0
1021,0,2,5,0,1,0,0
919,0,9,5,0,1,0,0
772,0,8,5,0,1,0,0
601,0,8,5,0,1,0,0
456,0,8,5,0,1,0,0
891,0,9,5,0,1,0,0
880,0,8,5,0,1,0,0
1066,0,5,5,0,1,0,0
482,1,0,5,0,1,0,0
532,0,8,5,0,1,0,0
563,0,8,5,0,1,0,0
625,0,1,5,0,1,0,0
1161,0,8,5,0,1,0,0
784,1,8,5,0,1,0,0
1145,0,9,5,0,1,0,0
603,0,9,5,0,1,0,0
888,0,9,5,0,1,0,0
1038,0,9,5,0,1,0,0
448,0,9,5,0,1,0,0
764,1,8,5,0,1,0,0
469,0,8,5,0,1,0,0
1165,0,2,5,0,1,0,0
778,0,9,5,0,1,0,0
934,0,5,5,0,1,0,0
681,1,8,5,0,1,0,0
1057,0,8,5,0,1,0,0
943,1,5,5,0,1,0,0
943,1,5,5,0,1,0,0
938,1,1,5,0,1,0,0
1073,0,8,5,0,1,0,0
735,0,8,5,0,1,0,0
735,0,5,5,0,1,0,0
1032,1,5,5,0,1,0,0
1006,0,8,5,0,1,0,0
981,1,1,5,0,1,0,0
993,0,9,5,0,1,0,0
1035,1,8,5,0,1,0,0
1089,0,8,5,0,1,0,0
993,0,8,5,0,1,0,0
1146,1,7,5,0,1,0,0
1034,0,8,5,0,1,0,0
991,0,8,5,0,1,0,0
950,0,6,5,0,1,0,0
820,0,8,5,0,1,0,0
786,0,5,5,0,1,0,0
993,1,5,5,0,1,0,0
734,1,8,5,0,1,0,0
734,1,8,5,0,1,0,0
727,0,9,5,0,1,0,0
745,0,5,5,0,1,0,0
959,1,8,5,0,1,0,0
713,0,1,5,0,1,0,0
615,0,8,5,0,1,0,0
535,0,8,5,0,1,0,0
853,0,1,5,0,1,0,0
1037,0,5,5,0,1,0,0
443,1,9,5,0,1,0,0
938,0,8,5,0,1,0,0
938,0,8,5,0,1,0,0
993,0,9,5,0,1,0,0
313,0,8,5,0,1,0,0
443,1,8,5,0,1,0,0
494,0,2,5,0,1,0,0
570,0,8,5,0,1,0,0
935,0,8,5,0,1,0,0
1016,1,0,5,0,1,0,0
443,1,8,5,0,1,0,0
715,1,8,5,0,1,0,0
994,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
1054,0,0,5,0,1,0,0
673,1,8,5,0,1,0,0
1000,1,8,5,0,1,0,0
1065,0,1,5,0,1,0,0
430,0,8,5,0,1,0,0
719,0,0,5,0,1,0,0
939,0,8,5,0,1,0,0
478,0,8,5,0,1,0,0
670,0,9,5,0,1,0,0
993,0,8,5,0,1,0,0
1161,1,8,5,0,1,0,0
835,1,1,5,0,1,0,0
461,0,9,5,0,1,0,0
535,0,1,5,0,1,0,0
535,0,8,5,0,1,0,0
835,1,1,5,0,1,0,0
535,0,8,5,0,1,0,0
535,0,8,5,0,1,0,0
535,0,8,5,0,1,0,0
750,0,8,5,0,1,0,0
919,1,2,5,0,1,0,0
1003,0,8,5,0,1,0,0
1003,0,8,5,0,1,0,0
595,0,1,5,0,1,0,0
683,0,0,5,0,1,0,0
987,0,1,5,0,1,0,0
1035,1,8,5,0,1,0,0
860,0,9,5,0,1,0,0
715,0,8,5,0,1,0,0
586,0,8,5,0,1,0,0
710,0,8,5,0,1,0,0
993,0,8,5,0,1,0,0
899,0,2,5,0,1,0,0
648,0,3,5,0,1,0,0
987,0,8,5,0,1,0,0
784,0,8,5,0,1,0,0
917,1,1,5,0,1,0,0
699,0,8,5,0,1,0,0
535,1,9,5,0,1,0,0
465,0,8,5,0,1,0,0
481,0,8,5,0,1,0,0
980,0,8,5,0,1,0,0
764,0,8,5,0,1,0,0
655,0,5,5,0,1,0,0
623,1,2,5,0,1,0,0
784,0,8,5,0,1,0,0
433,0,8,5,0,1,0,0
563,0,9,5,0,1,0,0
969,0,8,5,0,1,0,0
815,0,8,5,0,1,0,0
995,0,8,5,0,1,0,0
939,1,8,5,0,1,0,0
620,0,1,5,0,1,0,0
824,0,8,5,0,1,0,0
1006,0,5,5,0,1,0,0
1006,0,8,5,0,1,0,0
682,0,8,5,0,1,0,0
624,0,9,5,0,1,0,0
879,0,8,5,0,1,0,0
464,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
870,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
891,0,5,5,0,1,0,0
55,0,8,5,0,1,0,0
1161,0,5,5,0,1,0,0
862,0,8,5,0,1,0,0
1161,0,0,5,0,1,0,0
995,0,8,5,0,1,0,0
577,1,4,5,0,1,0,0
891,0,8,5,0,1,0,0
967,0,9,5,0,1,0,0
763,0,8,5,0,1,0,0
1161,1,2,5,0,1,0,0
1001,0,8,5,0,1,0,0
676,0,9,5,0,1,0,0
441,1,8,5,0,1,0,0
461,0,2,5,0,1,0,0
1033,0,6,5,0,1,0,0
604,0,0,5,0,1,0,0
530,1,5,5,0,1,0,0
530,1,5,5,0,1,0,0
780,0,1,5,0,1,0,0
1000,1,2,5,0,1,0,0
1066,0,1,5,0,1,0,0
673,1,8,5,0,1,0,0
997,0,2,5,0,1,0,0
975,0,8,5,0,1,0,0
1053,1,9,5,0,1,0,0
1161,0,8,5,0,1,0,0
1017,1,8,5,0,1,0,0
1042,0,8,5,0,1,0,0
853,0,8,5,0,1,0,0
1082,0,5,5,0,1,0,0
887,0,8,5,0,1,0,0
538,0,8,5,0,1,0,0
625,0,1,5,0,1,0,0
586,0,5,5,0,1,0,0
799,0,5,5,0,1,0,0
615,0,8,5,0,1,0,0
615,0,8,5,0,1,0,0
890,0,5,5,0,1,0,0
674,0,8,5,0,1,0,0
475,0,5,5,0,1,0,0
919,0,5,5,0,1,0,0
680,0,8,5,0,1,0,0
667,0,9,5,0,1,0,0
845,0,9,5,0,1,0,0
991,0,5,5,0,1,0,0
862,0,5,5,0,1,0,0
1015,0,7,5,0,1,0,0
441,0,7,5,0,1,0,0
441,0,8,5,0,1,0,0
811,0,9,5,0,1,0,0
1093,1,1,5,0,1,0,0
800,0,8,5,0,1,0,0
627,0,7,5,0,1,0,0
984,0,0,5,0,1,0,0
439,1,8,5,0,1,0,0
439,0,9,5,0,1,0,0
461,0,8,5,0,1,0,0
914,0,2,5,0,1,0,0
914,0,2,5,0,1,0,0
1163,0,2,5,0,1,0,0
673,0,1,5,0,1,0,0
984,1,1,5,0,1,0,0
954,0,2,5,0,1,0,0
461,0,8,5,0,1,0,0
993,1,8,5,0,1,0,0
1046,0,8,5,0,1,0,0
860,0,9,5,0,1,0,0
852,0,8,5,0,1,0,0
1161,0,8,5,0,1,0,0
510,1,3,5,0,1,0,0
510,1,3,5,0,1,0,0
719,1,2,5,0,1,0,0
860,1,8,5,0,1,0,0
956,0,8,5,0,1,0,0
961,0,8,5,0,1,0,0
547,1,2,5,0,1,0,0
961,0,8,5,0,1,0,0
470,1,5,5,0,1,0,0
473,0,8,5,0,1,0,0
689,0,5,5,0,1,0,0
891,0,8,5,0,1,0,0
804,0,8,5,0,1,0,0
1041,0,7,5,0,1,0,0
468,0,8,5,0,1,0,0
976,0,8,5,0,1,0,0
998,1,8,5,0,1,0,0
804,0,8,5,0,1,0,0
921,0,8,5,0,1,0,0
673,1,8,5,0,1,0,0
643,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
971,0,8,5,0,1,0,0
994,0,1,5,0,1,0,0
1146,0,8,5,0,1,0,0
1007,0,3,5,0,1,0,0
524,0,2,5,0,1,0,0
779,0,9,5,0,1,0,0
739,0,8,5,0,1,0,0
536,0,5,5,0,1,0,0
621,1,8,5,0,1,0,0
581,1,2,5,0,1,0,0
972,0,1,5,0,1,0,0
970,0,8,5,0,1,0,0
995,1,8,5,0,1,0,0
432,1,8,5,0,1,0,0
1019,0,8,5,0,1,0,0
951,1,2,5,0,1,0,0
957,0,8,5,0,1,0,0
973,1,8,5,0,1,0,0
973,1,8,5,0,1,0,0
891,0,9,5,0,1,0,0
693,0,8,5,0,1,0,0
859,0,8,5,0,1,0,0
685,0,8,5,0,1,0,0
551,0,0,5,0,1,0,0
908,0,5,5,0,1,0,0
916,0,9,5,0,1,0,0
907,0,0,5,0,1,0,0
747,0,8,5,0,1,0,0
891,0,9,5,0,1,0,0
475,0,5,5,0,1,0,0
475,1,8,5,0,1,0,0
475,1,9,5,0,1,0,0
943,1,5,5,0,1,0,0
988,0,9,5,0,1,0,0
849,1,2,5,0,1,0,0
546,1,8,5,0,1,0,0
496,0,8,5,0,1,0,0
496,1,8,5,0,1,0,0
462,0,8,5,0,1,0,0
860,0,9,5,0,1,0,0
470,0,9,5,0,1,0,0
869,1,8,5,0,1,0,0
665,1,9,5,0,1,0,0
665,1,9,5,0,1,0,0
724,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
860,0,9,5,0,1,0,0
458,0,9,5,0,1,0,0
1165,0,8,5,0,1,0,0
804,0,1,5,0,1,0,0
468,0,8,5,0,1,0,0
630,0,8,5,0,1,0,0
895,0,5,5,0,1,0,0
769,0,8,5,0,1,0,0
811,0,8,5,0,1,0,0
917,0,5,5,0,1,0,0
883,0,7,5,0,1,0,0
681,1,9,5,0,1,0,0
681,1,9,5,0,1,0,0
774,1,8,5,0,1,0,0
1087,0,5,5,0,1,0,0
993,0,9,5,0,1,0,0
671,0,1,5,0,1,0,0
671,0,8,5,0,1,0,0
891,0,8,5,0,1,0,0
551,1,9,5,0,1,0,0
551,1,9,5,0,1,0,0
933,1,9,5,0,1,0,0
994,0,2,5,0,1,0,0
753,1,8,5,0,1,0,0
676,0,3,5,0,1,0,0
448,0,1,5,0,1,0,0
891,1,5,5,0,1,0,0
475,0,2,5,0,1,0,0
860,1,9,5,0,1,0,0
498,1,1,5,0,1,0,0
464,0,2,5,0,1,0,0
541,0,8,5,0,1,0,0
714,0,4,5,0,1,0,0
671,0,8,5,0,1,0,0
859,1,6,5,0,1,0,0
906,0,8,5,0,1,0,0
448,1,0,5,0,1,0,0
465,0,8,5,0,1,0,0
572,0,1,5,0,1,0,0
762,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
995,0,8,5,0,1,0,0
883,0,1,5,0,1,0,0
1039,0,9,5,0,1,0,0
779,0,8,5,0,1,0,0
899,0,8,5,0,1,0,0
908,1,8,5,0,1,0,0
719,0,8,5,0,1,0,0
1172,0,8,5,0,1,0,0
1085,0,5,5,0,1,0,0
1018,0,8,5,0,1,0,0
728,1,2,5,0,1,0,0
503,1,0,5,0,1,0,0
835,1,9,5,0,1,0,0
477,0,8,5,0,1,0,0
495,1,4,5,0,1,0,0
1019,0,8,5,0,1,0,0
701,0,8,5,0,1,0,0
498,0,9,5,0,1,0,0
459,0,8,5,0,1,0,0
1019,0,8,5,0,1,0,0
1165,0,2,5,0,1,0,0
484,0,8,5,0,1,0,0
956,0,9,5,0,1,0,0
1165,0,1,5,0,1,0,0
510,1,3,5,0,1,0,0
530,0,5,5,0,1,0,0
1006,0,8,5,0,1,0,0
470,1,9,5,0,1,0,0
1069,0,8,5,0,1,0,0
1065,0,2,5,0,1,0,0
601,0,8,5,0,1,0,0
996,0,8,5,0,1,0,0
486,0,8,5,0,1,0,0
484,0,9,5,0,1,0,0
564,0,2,5,0,1,0,0
670,0,8,5,0,1,0,0
546,0,8,5,0,1,0,0
1035,0,8,5,0,1,0,0
1006,0,8,5,0,1,0,0
973,0,2,5,0,1,0,0
443,0,9,5,0,1,0,0
859,1,2,5,0,1,0,0
643,0,9,5,0,1,0,0
1053,1,4,5,0,1,0,0
1161,0,3,5,0,1,0,0
762,0,8,5,0,1,0,0
431,0,8,5,0,1,0,0
994,0,8,5,0,1,0,0
994,1,8,5,0,1,0,0
624,0,8,6,0,1,0,0
851,0,9,6,0,1,0,0
1152,1,8,6,0,1,0,0
1152,0,8,6,0,1,0,0
914,1,8,6,0,1,0,0
1006,1,2,6,0,1,0,0
1066,0,4,6,0,1,0,0
1066,0,4,6,0,1,0,0
1066,0,2,6,0,1,0,0
813,0,9,6,0,1,0,0
603,0,9,6,0,1,0,0
1051,0,8,6,0,1,0,0
982,0,0,6,0,1,0,0
982,0,0,6,0,1,0,0
769,0,8,6,0,1,0,0
537,0,8,6,0,1,0,0
486,0,8,6,0,1,0,0
537,0,5,6,0,1,0,0
202,0,9,6,0,1,0,0
460,0,1,6,0,1,0,0
1017,1,8,6,0,1,0,0
1035,0,4,6,0,1,0,0
891,0,8,6,0,1,0,0
1085,1,2,6,0,1,0,0
992,0,8,6,0,1,0,0
735,0,0,6,0,1,0,0
480,0,8,6,0,1,0,0
831,1,1,6,0,1,0,0
831,1,8,6,0,1,0,0
831,1,0,6,0,1,0,0
954,0,8,6,0,1,0,0
835,1,5,6,0,1,0,0
933,0,5,6,0,1,0,0
864,0,8,6,0,1,0,0
1094,0,8,6,0,1,0,0
993,0,8,6,0,1,0,0
537,0,1,6,0,1,0,0
769,0,8,6,0,1,0,0
812,0,8,6,0,1,0,0
1054,0,8,6,0,1,0,0
473,0,1,6,0,1,0,0
720,1,4,6,0,1,0,0
467,1,2,6,0,1,0,0
888,1,8,6,0,1,0,0
728,1,5,6,0,1,0,0
1054,0,3,6,0,1,0,0
924,1,5,6,0,1,0,0
929,0,8,6,0,1,0,0
484,1,1,6,0,1,0,0
1161,1,8,6,0,1,0,0
484,1,9,6,0,1,0,0
646,1,8,6,0,1,0,0
808,0,7,6,0,1,0,0
964,0,9,6,0,1,0,0
993,0,8,6,0,1,0,0
994,1,5,6,0,1,0,0
994,1,8,6,0,1,0,0
546,0,8,6,0,1,0,0
1003,1,8,6,0,1,0,0
441,1,9,6,0,1,0,0
1017,0,8,6,0,1,0,0
1044,1,8,6,0,1,0,0
750,0,5,6,0,1,0,0
1093,0,8,6,0,1,0,0
853,1,8,6,0,1,0,0
849,1,8,6,0,1,0,0
484,1,8,6,0,1,0,0
720,0,5,6,0,1,0,0
1163,0,3,6,0,1,0,0
944,0,8,6,0,1,0,0
1161,0,1,6,0,1,0,0
729,0,8,6,0,1,0,0
527,0,8,6,0,1,0,0
867,0,5,6,0,1,0,0
484,1,8,6,0,1,0,0
993,0,8,6,0,1,0,0
994,0,9,6,0,1,0,0
891,1,2,6,0,1,0,0
486,1,6,6,0,1,0,0
1072,0,8,6,0,1,0,0
744,1,8,6,0,1,0,0
441,0,2,6,0,1,0,0
744,1,8,6,0,1,0,0
1017,1,6,6,0,1,0,0
1075,0,9,6,0,1,0,0
448,0,8,6,0,1,0,0
654,0,8,6,0,1,0,0
876,0,1,6,0,1,0,0
1015,0,8,6,0,1,0,0
588,0,6,6,0,1,0,0
765,0,9,6,0,1,0,0
836,0,5,6,0,1,0,0
447,1,0,6,0,1,0,0
1065,0,0,6,0,1,0,0
919,1,3,6,0,1,0,0
919,1,3,6,0,1,0,0
919,1,3,6,0,1,0,0
919,1,8,6,0,1,0,0
767,1,9,6,0,1,0,0
1004,1,1,6,0,1,0,0
667,0,8,6,0,1,0,0
854,0,2,6,0,1,0,0
473,0,8,6,0,1,0,0
774,0,5,6,0,1,0,0
1053,0,8,6,0,1,0,0
859,0,0,6,0,1,0,0
1035,0,1,6,0,1,0,0
724,1,5,6,0,1,0,0
975,0,8,6,0,1,0,0
873,0,5,6,0,1,0,0
648,0,8,6,0,1,0,0
483,0,8,6,0,1,0,0
654,1,6,6,0,1,0,0
860,0,8,6,0,1,0,0
1017,0,7,6,0,1,0,0
1019,1,9,6,0,1,0,0
1073,0,8,6,0,1,0,0
909,0,5,6,0,1,0,0
780,0,8,6,0,1,0,0
805,0,1,6,0,1,0,0
852,1,8,6,0,1,0,0
863,0,7,6,0,1,0,0
672,0,9,6,0,1,0,0
654,1,6,6,0,1,0,0
607,1,6,6,0,1,0,0
496,0,5,6,0,1,0,0
536,0,8,6,0,1,0,0
627,0,5,6,0,1,0,0
856,1,8,6,0,1,0,0
680,1,2,6,0,1,0,0
794,1,8,6,0,1,0,0
891,0,5,6,0,1,0,0
769,1,8,6,0,1,0,0
692,0,8,6,0,1,0,0
754,1,6,6,0,1,0,0
909,0,8,6,0,1,0,0
761,1,8,6,0,1,0,0
730,0,8,6,0,1,0,0
554,1,6,6,0,1,0,0
433,1,2,6,0,1,0,0
1038,0,6,6,0,1,0,0
681,0,9,6,0,1,0,0
1038,0,8,6,0,1,0,0
750,0,5,6,0,1,0,0
941,0,7,6,0,1,0,0
1163,0,0,6,0,1,0,0
1161,0,7,6,0,1,0,0
933,1,8,6,0,1,0,0
494,1,8,6,0,1,0,0
607,0,2,6,0,1,0,0
990,1,2,6,0,1,0,0
984,1,2,6,0,1,0,0
1004,1,1,6,0,1,0,0
927,1,8,6,0,1,0,0
988,0,8,6,0,1,0,0
1161,0,5,6,0,1,0,0
888,1,1,6,0,1,0,0
510,0,5,6,0,1,0,0
398,1,2,6,0,1,0,0
724,0,8,6,0,1,0,0
780,0,7,6,0,1,0,0
715,1,0,6,0,1,0,0
1035,0,9,6,0,1,0,0
885,0,8,6,0,1,0,0
994,0,8,6,0,1,0,0
992,0,5,6,0,1,0,0
911,0,9,6,0,1,0,0
721,0,8,6,0,1,0,0
721,0,1,6,0,1,0,0
490,0,0,6,0,1,0,0
1057,1,5,6,0,1,0,0
625,0,5,6,0,1,0,0
479,0,4,6,0,1,0,0
1161,1,1,6,0,1,0,0
927,0,2,6,0,1,0,0
740,1,0,6,0,1,0,0
1066,1,1,6,0,1,0,0
477,0,8,6,0,1,0,0
1073,0,8,6,0,1,0,0
472,1,2,6,0,1,0,0
1149,0,8,6,0,1,0,0
908,1,9,6,0,1,0,0
908,1,9,6,0,1,0,0
500,1,2,6,0,1,0,0
885,1,2,6,0,1,0,0
885,1,2,6,0,1,0,0
950,1,8,6,0,1,0,0
911,1,8,6,0,1,0,0
950,1,8,6,0,1,0,0
1077,1,9,6,0,1,0,0
611,1,2,6,0,1,0,0
516,0,8,6,0,1,0,0
492,1,2,6,0,1,0,0
624,0,8,6,0,1,0,0
617,0,8,6,0,1,0,0
1148,0,5,6,0,1,0,0
696,0,2,6,0,1,0,0
909,0,5,6,0,1,0,0
1050,0,8,6,0,1,0,0
1161,1,1,6,0,1,0,0
1077,0,8,6,0,1,0,0
1038,0,8,6,0,1,0,0
865,1,2,6,0,1,0,0
470,1,8,6,0,1,0,0
835,0,5,6,0,1,0,0
919,1,9,6,0,1,0,0
1090,1,8,6,0,1,0,0
619,0,8,6,0,1,0,0
1048,1,8,6,0,1,0,0
752,1,2,6,0,1,0,0
856,1,8,6,0,1,0,0
895,1,7,6,0,1,0,0
465,1,9,6,0,1,0,0
922,0,8,6,0,1,0,0
810,1,8,6,0,1,0,0
808,1,1,6,0,1,0,0
810,1,8,6,0,1,0,0
899,1,8,6,0,1,0,0
690,1,3,6,0,1,0,0
660,1,3,6,0,1,0,0
1003,0,8,6,0,1,0,0
1003,0,8,6,0,1,0,0
914,0,8,6,0,1,0,0
624,1,9,6,0,1,0,0
486,0,8,6,0,1,0,0
1059,0,9,6,0,1,0,0
1049,1,3,6,0,1,0,0
1161,0,8,6,0,1,0,0
919,0,8,6,0,1,0,0
926,0,2,6,0,1,0,0
941,0,5,6,0,1,0,0
664,0,8,6,0,1,0,0
1003,1,5,6,0,1,0,0
685,0,0,6,0,1,0,0
587,0,7,6,0,1,0,0
871,0,6,6,0,1,0,0
663,1,4,6,0,1,0,0
865,1,7,6,0,1,0,0
607,0,2,6,0,1,0,0
480,0,8,6,0,1,0,0
842,0,9,6,0,1,0,0
633,0,8,6,0,1,0,0
638,0,0,6,0,1,0,0
994,0,9,6,0,1,0,0
940,0,5,6,0,1,0,0
651,0,6,6,0,1,0,0
920,0,8,6,0,1,0,0
908,0,9,6,0,1,0,0
1029,0,0,6,0,1,0,0
1029,1,2,6,0,1,0,0
995,0,4,6,0,1,0,0
860,0,9,6,0,1,0,0
805,0,8,6,0,1,0,0
1161,0,8,6,0,1,0,0
754,0,5,6,0,1,0,0
905,0,5,6,0,1,0,0
671,1,8,6,0,1,0,0
835,0,8,6,0,1,0,0
994,0,4,6,0,1,0,0
860,0,9,6,0,1,0,0
860,0,9,6,0,1,0,0
916,0,5,6,0,1,0,0
910,0,8,6,0,1,0,0
